,,,,,,,,,,,,,,,,,,,,
tau_elig=0.04,eta=0.01,,,,,,,,,,,,,,,,,,,
7,11.41,10.45,2.75,22.41,13.55,3.55,2.19,1.54,2.84,5.8,12.39,3.55,3.53,4.54,4.08,3,4.27,3.33,3.01,9.3
8,8.22,73.9,1.92,1.73,13.03,4.51,6.24,3.31,10.39,16.38,15.51,8.97,4.43,2.81,10.82,2.48,4.94,6.78,5.5,19.93
9,6.55,18.51,5.45,14.77,16.64,11.37,6.32,4.83,4.71,1.66,5.68,7.44,5.58,4,6.33,8.56,7.35,5.36,2.6,6.23
10,6.78,9.28,8.9,9.83,6.23,2.12,4.01,4.31,10.19,2.59,18.16,4.31,4.73,10.35,5.72,8.8,6.85,4.52,3.75,7.61
11,46.03,15.73,24.14,14.94,24.15,15.25,10.45,5.7,4.12,5.16,5.97,5.34,3.76,4.23,5.44,4.06,1.38,1.78,2,5.51
12,14.14,5.59,10.69,5.26,3.43,12.81,3.03,4.52,10.17,6.02,3.86,2.55,6.34,8.79,8.9,14.51,5.5,5.05,8.88,4.14
13,21.8,2.8,23.67,4.99,18.49,10.58,4.66,7.34,13.96,2.76,5.93,6.58,6.91,3.58,3.14,6.34,4.13,3.13,3.95,3.15
14,7.42,5.36,42.85,7.84,6.76,14.5,6.11,4.3,4.38,4.87,6.7,2.3,8.08,6.64,3.6,8.89,3.74,11.68,5.36,8.74
15,6.64,19.23,2.79,5.41,4.24,5.25,15.85,6.93,3.35,3.35,11.98,5.47,2.18,5.99,3.88,3.65,2.95,2.49,4.3,3.52
16,6.68,5.61,6.46,3.47,6.34,2.13,4.15,4.72,6.46,2.47,3.48,5.63,5.41,6.38,5.69,8.78,12.72,10.07,7.94,4.11
17,8.67,14.38,42.29,2.86,10.25,4.04,5.15,4.7,5.64,4.09,6.64,7.75,5.6,5.91,2.26,2.6,4.55,4.01,3.72,5.32
18,24.36,20.88,27.97,3.83,1.81,3.2,7.94,19.23,30.21,3.52,2.72,2.54,6.03,4.4,8.59,4.71,9.36,3.78,4.96,7.12
19,24.48,20.33,15.63,5.9,8.38,5.12,15.18,4.85,10.52,6.9,3.97,16.68,11.23,5.7,13.56,13.52,4.78,5.22,6.54,3.7
20,76.01,8.11,28.86,4.98,7.34,11.32,2.24,2.77,3.23,5.71,4.79,3.31,14.88,3.34,2.8,4.16,2.13,3.64,3.2,7.29
,,,,,,,,,,,,,,,,,,,,
tau_elig=0.2,eta=0.01,,,,,,,,,,,,,,,,,,,
1,21.24,14.87,8.5,20.5,2.84,6.65,11.61,3.77,4.87,8.5,4.2,5.03,9.39,1.66,2.84,2.93,3.88,3.03,1.64,4.97
2,18.17,59.34,71.28,15.74,7.33,5.01,5.45,6.51,5.65,2.54,1.84,15.95,3.46,3.37,4.68,7.01,5.82,5.59,5.36,7.75
3,34.62,65.72,12.94,12,4.03,14.68,5.91,17.91,6.55,5.77,12.47,4.07,7.37,4.74,4.06,15.67,2.15,1.93,3.38,1.61
4,9.04,3.28,2.66,3.19,14.67,5.05,6.65,10.84,6.91,8.57,7.89,8.16,3.26,14.36,5.9,3.2,6.82,6.84,12.74,6.5
5,20.79,40.98,38.15,3.63,7.72,3.53,7.73,48.38,5.55,2.01,14.25,1.82,2.02,11.1,3.49,7.63,3.9,2.69,3.78,13.72
6,41.21,56.95,31.46,10.79,19.03,4.88,2.06,4.98,2.34,1.85,4.49,2.32,4.65,3.52,1.84,3.44,6.9,7.56,4.77,3.34
7,18.54,17.37,4.06,5.21,23.11,7.18,3.76,6.66,2.78,5.07,7.21,3.84,5,5.45,3.79,3.94,2.05,4.68,5.21,5.98
8,49.16,21.34,4.39,9.15,9.27,5.58,37.44,5.27,10.48,24.33,2.14,30.81,3.38,6.55,16.3,6.8,4.23,4.37,2.9,17.65
9,6.49,4.91,5.09,5.57,51.92,2.48,8.46,1,3.25,4.52,2.62,2.85,1.93,2.55,2.38,13.05,5.35,15.68,2.97,4.29
